ent,mun,loc,upm,est_nal,est_est,t_loc,con,vivienda,hab
5,32,14,273,40,370,2,5021,85,6
29,35,1,273,21,261,3,165,86,1
3,3,1,273,43,274,1,320,87,5
28,38,1,273,22,88,1,775,88,3
5,32,14,273,40,370,2,5021,89,3
28,38,1,273,22,88,1,775,90,4
12,29,1,273,32,485,1,5020,91,4
32,17,1,273,33,242,1,31,92,7
32,17,1,273,33,242,1,31,93,5
4,2,1,273,31,214,1,63,94,6
23,5,1,273,32,278,1,86,95,1
4,3,1,273,22,334,1,5507,96,4
5,32,14,273,40,370,2,5021,97,1
2,4,1,273,43,178,1,384,98,3
23,5,1,273,32,278,1,86,99,6
2,4,1,273,43,178,1,384,100,3
5,30,1,274,22,144,1,25,1,2
18,17,1,274,33,207,1,75,2,6
17,6,1,274,32,578,1,5045,3,6
5,25,1,274,40,363,1,5022,4,5
12,29,1,274,31,484,1,5046,5,6
12,1,1,274,23,112,1,145,6,4
16,85,1,274,30,568,3,5013,7,2
12,1,1,274,23,112,1,145,8,2
4,2,1,274,32,215,1,68,9,2
30,44,1,274,30,835,1,5227,10,6
12,1,1,274,23,112,1,145,11,4
4,2,1,274,32,215,1,68,12,4
16,85,1,274,30,568,3,5013,13,6
16,85,1,274,30,568,3,5013,14,1
5,30,1,274,22,144,1,25,15,1
6,2,1,274,23,247,1,1,16,3
24,35,1,274,32,64,1,64,17,1
16,85,1,274,30,568,3,5013,18,5
12,29,1,274,31,484,1,5046,19,5
5,25,1,274,40,363,1,5022,20,4
10,5,1,274,22,197,1,334,21,5
28,32,1,274,22,774,1,5236,22,7
16,53,1,274,22,127,1,234,23,2
16,85,1,274,30,568,3,5013,24,7
5,25,1,274,40,363,1,5022,25,4
26,30,1,274,10,187,1,290,26,2
16,85,1,274,30,568,3,5013,27,5
32,17,1,274,33,242,1,130,28,5
10,5,1,274,22,197,1,334,29,6
5,25,1,274,40,363,1,5022,30,1
17,6,1,274,32,578,1,5045,31,6
16,85,1,274,30,568,3,5013,32,6
5,35,1,274,33,354,1,5225,33,2
5,35,1,274,33,354,1,5225,34,1
16,85,1,274,30,568,3,5013,35,4
17,7,1,274,22,220,1,42,36,7
16,85,1,274,30,568,3,5013,37,1
17,7,1,274,22,220,1,42,38,2
17,7,1,274,22,220,1,42,39,7
24,35,1,274,32,64,1,64,40,7
24,35,1,274,32,64,1,64,41,5
12,29,1,274,31,484,1,5046,42,6
16,53,1,274,22,127,1,234,43,7
16,85,1,274,30,568,3,5013,44,6
26,30,1,274,10,187,1,290,45,2
30,44,1,274,30,835,1,5227,46,1
26,30,1,274,10,187,1,290,47,2
28,32,1,274,22,774,1,5236,48,1
16,53,1,274,22,127,1,234,49,1
16,85,1,274,30,568,3,5013,50,6
26,30,1,274,10,187,1,290,51,5
26,30,1,274,10,187,1,290,52,2
16,85,1,274,30,568,3,5013,53,4
30,44,1,274,30,835,1,5227,54,7
18,17,1,274,33,207,1,75,55,6
4,2,1,274,32,215,1,68,56,4
10,5,1,274,22,197,1,334,57,3
12,1,1,274,23,112,1,145,58,2
5,30,1,274,22,144,1,25,59,7
17,7,1,274,22,220,1,42,60,4
6,2,1,274,23,247,1,1,61,2
4,2,1,274,32,215,1,68,62,6
30,44,1,274,30,835,1,5227,63,5
10,5,1,274,22,197,1,334,64,7
24,35,1,274,32,64,1,64,65,6
17,7,1,274,22,220,1,42,66,2
16,53,1,274,22,127,1,234,67,6
18,17,1,274,33,207,1,75,68,3
5,30,1,274,22,144,1,25,69,2
16,85,1,274,30,568,3,5013,70,1
32,17,1,274,33,242,1,130,71,6
16,85,1,274,30,568,3,5013,72,4
28,32,1,274,22,774,1,5236,73,3
10,5,1,274,22,197,1,334,74,6
28,32,1,274,22,774,1,5236,75,5
5,25,1,274,40,363,1,5022,76,3
6,2,1,274,23,247,1,1,77,7
18,17,1,274,33,207,1,75,78,4
5,35,1,274,33,354,1,5225,79,4
16,85,1,274,30,568,3,5013,80,2
12,29,1,274,31,484,1,5046,81,7
5,35,1,274,33,354,1,5225,82,1
32,17,1,274,33,242,1,130,83,7
5,30,1,274,22,144,1,25,84,3
16,85,1,274,30,568,3,5013,85,6
4,2,1,274,32,215,1,68,86,6
24,35,1,274,32,64,1,64,87,4
32,17,1,274,33,242,1,130,88,7
17,6,1,274,32,578,1,5045,89,5
6,2,1,274,23,247,1,1,90,4
17,6,1,274,32,578,1,5045,91,3
6,2,1,274,23,247,1,1,92,2
17,6,1,274,32,578,1,5045,93,3
16,53,1,274,22,127,1,234,94,5
12,29,1,274,31,484,1,5046,95,7
16,85,1,274,30,568,3,5013,96,5
16,85,1,274,30,568,3,5013,97,2
16,85,1,274,30,568,3,5013,98,3
5,35,1,274,33,354,1,5225,99,5
16,85,1,274,30,568,3,5013,100,1
32,17,1,274,33,242,1,130,101,3
18,17,1,274,33,207,1,75,102,6
28,32,1,274,22,774,1,5236,103,5
12,1,1,274,23,112,1,145,104,1
30,44,1,274,30,835,1,5227,105,2
6,2,1,275,32,248,1,172,1,5
8,19,1,275,23,80,1,867,2,5
31,92,4,275,11,872,4,6019,3,1
4,2,1,275,31,214,1,159,4,5
2,4,1,275,42,177,1,154,5,4
13,32,3,275,12,517,4,6010,6,5
13,32,3,275,12,517,4,6010,7,2
13,32,3,275,12,517,4,6010,8,2
13,32,3,275,12,517,4,6010,9,7
19,6,133,275,30,612,4,6012,10,2
3,3,1,275,33,272,1,202,11,4
4,2,1,275,31,214,1,159,12,7
30,118,1,275,40,825,1,5213,13,6
20,87,1,275,21,230,3,345,14,7
19,6,133,275,30,612,4,6012,15,3
13,32,3,275,12,517,4,6010,16,1
31,92,4,275,11,872,4,6019,17,4
2,4,1,275,42,177,1,154,18,6
6,2,1,275,32,248,1,172,19,1
28,41,1,275,30,789,1,5516,20,3
13,32,3,275,12,517,4,6010,21,3
3,3,1,275,33,272,1,202,22,1
8,19,1,275,23,80,1,867,23,3
19,6,133,275,30,612,4,6012,24,1
6,2,1,275,32,248,1,172,25,7
19,6,133,275,30,612,4,6012,26,1
19,6,133,275,30,612,4,6012,27,6
31,92,4,275,11,872,4,6019,28,6
4,2,1,275,31,214,1,159,29,7
21,140,1,275,21,43,2,406,30,7
31,92,4,275,11,872,4,6019,31,6
2,4,1,275,42,177,1,154,32,4
13,48,1,275,33,287,1,1035,33,1
28,41,1,275,30,789,1,5516,34,6
31,92,4,275,11,872,4,6019,35,2
7,101,1,275,21,160,1,27,36,2
27,4,1,275,22,152,1,102,37,4
6,2,1,275,32,248,1,172,38,6
31,92,4,275,11,872,4,6019,39,7
8,19,1,275,23,80,1,867,40,1
20,87,1,275,21,230,3,345,41,4
27,4,1,275,22,152,1,102,42,4
13,32,3,275,12,517,4,6010,43,2
28,41,1,275,30,789,1,5516,44,1
7,101,1,275,21,160,1,27,45,2
19,6,133,275,30,612,4,6012,46,1
13,32,3,275,12,517,4,6010,47,1
3,3,1,275,33,272,1,202,48,6
7,101,1,275,21,160,1,27,49,4
7,101,1,275,21,160,1,27,50,1
8,19,1,275,23,80,1,867,51,5
19,6,133,275,30,612,4,6012,52,7
3,3,1,275,33,272,1,202,53,3
31,92,4,275,11,872,4,6019,54,1
13,32,3,275,12,517,4,6010,55,4
31,92,4,275,11,872,4,6019,56,2
30,118,1,275,40,825,1,5213,57,2
19,6,133,275,30,612,4,6012,58,5
20,87,1,275,21,230,3,345,59,7
13,48,1,275,33,287,1,1035,60,7
13,48,1,275,33,287,1,1035,61,7
13,48,1,275,33,287,1,1035,62,1
19,6,133,275,30,612,4,6012,63,3
13,32,3,275,12,517,4,6010,64,3
31,92,4,275,11,872,4,6019,65,3
19,6,133,275,30,612,4,6012,66,5
32,17,1,275,32,241,1,263,67,1
32,17,1,275,32,241,1,263,68,2
13,32,3,275,12,517,4,6010,69,5
32,17,1,275,32,241,1,263,70,7
19,6,133,275,30,612,4,6012,71,2
4,2,1,275,31,214,1,159,72,3
13,32,3,275,12,517,4,6010,73,5
19,6,133,275,30,612,4,6012,74,2
3,3,1,275,33,272,1,202,75,1
30,118,1,275,40,825,1,5213,76,7
21,140,1,275,21,43,2,406,77,4
31,92,4,275,11,872,4,6019,78,1
19,6,133,275,30,612,4,6012,79,5
13,32,3,275,12,517,4,6010,80,1
13,32,3,275,12,517,4,6010,81,3
31,92,4,275,11,872,4,6019,82,7
13,32,3,275,12,517,4,6010,83,2
19,6,133,275,30,612,4,6012,84,7
4,2,1,275,31,214,1,159,85,5
30,118,1,275,40,825,1,5213,86,4
13,32,3,275,12,517,4,6010,87,3
31,92,4,275,11,872,4,6019,88,7
19,6,133,275,30,612,4,6012,89,2
19,6,133,275,30,612,4,6012,90,7
31,92,4,275,11,872,4,6019,91,6
19,6,133,275,30,612,4,6012,92,6
32,17,1,275,32,241,1,263,93,6
31,92,4,275,11,872,4,6019,94,4
28,41,1,275,30,789,1,5516,95,6
21,140,1,275,21,43,2,406,96,6
27,4,1,275,22,152,1,102,97,4
19,6,133,275,30,612,4,6012,98,4
27,4,1,275,22,152,1,102,99,5
2,4,1,275,42,177,1,154,100,6
19,6,133,275,30,612,4,6012,101,1
19,6,133,275,30,612,4,6012,102,6
27,4,1,275,22,152,1,102,103,3
8,19,1,275,23,80,1,867,104,4
31,92,4,275,11,872,4,6019,105,2
31,92,4,275,11,872,4,6019,106,5
6,2,1,275,32,248,1,172,107,7
2,4,1,275,42,177,1,154,108,5
20,87,1,275,21,230,3,345,109,6
31,92,4,275,11,872,4,6019,110,1
21,140,1,275,21,43,2,406,111,6
20,87,1,275,21,230,3,345,112,6
31,92,4,275,11,872,4,6019,113,5
30,118,1,275,40,825,1,5213,114,2
28,41,1,275,30,789,1,5516,115,7
13,32,3,275,12,517,4,6010,116,5
7,101,1,275,21,160,1,27,117,4
31,92,4,275,11,872,4,6019,118,1
21,140,1,275,21,43,2,406,119,4
13,32,3,275,12,517,4,6010,120,6
13,32,3,275,12,517,4,6010,121,5
31,92,4,275,11,872,4,6019,122,5
32,17,1,275,32,241,1,263,123,2
13,48,1,275,33,287,1,1035,124,7
5,2,1,276,10,364,1,5029,1,3
5,2,1,276,10,364,1,5029,2,5
1,1,1,276,22,119,1,373,3,2
11,20,1,276,43,59,1,320,4,6
25,6,1,276,33,184,1,151,5,1
5,2,1,276,10,364,1,5029,6,1
26,30,1,276,32,191,1,334,7,4
32,17,1,276,32,241,1,244,8,4
23,5,1,276,32,278,1,142,9,1
3,3,1,276,33,272,1,278,10,5
6,10,1,276,33,249,1,5,11,1
4,3,1,276,23,335,1,5535,12,6
4,3,1,276,23,335,1,5535,13,6
6,10,1,276,33,249,1,5,14,7
25,6,1,276,33,184,1,151,15,6
16,53,1,276,23,128,1,251,16,1
26,30,1,276,32,191,1,334,17,4
32,17,1,276,32,241,1,244,18,5
25,6,1,276,33,184,1,151,19,4
4,3,1,276,23,335,1,5535,20,4
13,48,1,276,33,287,1,1132,21,2
16,53,1,276,23,128,1,251,22,7
25,6,1,276,33,184,1,151,23,2
1,1,1,276,22,119,1,373,24,4
2,2,1,276,32,302,1,5247,25,3
23,5,1,276,32,278,1,142,26,2
11,20,1,276,43,59,1,320,27,4
4,2,1,276,32,215,1,208,28,6
4,3,1,276,23,335,1,5535,29,7
3,3,1,276,33,272,1,278,30,4
13,48,1,276,33,287,1,1132,31,3
23,5,1,276,32,278,1,142,32,2
13,48,1,276,33,287,1,1132,33,2
5,2,1,276,10,364,1,5029,34,1
1,1,1,276,22,119,1,373,35,3
3,3,1,276,33,272,1,278,36,3
11,20,1,276,43,59,1,320,37,2
2,2,1,276,32,302,1,5247,38,2
11,20,1,276,43,59,1,320,39,3
30,193,1,276,32,102,1,3317,40,4
6,10,1,276,33,249,1,5,41,2
4,2,1,276,32,215,1,208,42,4
6,10,1,276,33,249,1,5,43,5
16,53,1,276,23,128,1,251,44,5
2,2,1,276,32,302,1,5247,45,4
26,55,1,276,20,738,1,5001,46,1
26,55,1,276,20,738,1,5001,47,7
26,30,1,276,32,191,1,334,48,4
3,3,1,276,33,272,1,278,49,2
18,17,1,276,33,207,1,264,50,3
4,3,1,276,23,335,1,5535,51,7
6,10,1,276,33,249,1,5,52,5
2,2,1,276,32,302,1,5247,53,2
32,17,1,276,32,241,1,244,54,7
18,17,1,276,33,207,1,264,55,7
26,30,1,276,32,191,1,334,56,1
23,5,1,276,32,278,1,142,57,1
23,5,1,276,32,278,1,142,58,4
25,6,1,276,33,184,1,151,59,5
26,30,1,276,32,191,1,334,60,7
13,48,1,276,33,287,1,1132,61,3
1,1,1,276,22,119,1,373,62,4
4,2,1,276,32,215,1,208,63,3
1,1,1,276,22,119,1,373,64,1
26,55,1,276,20,738,1,5001,65,2
16,53,1,276,23,128,1,251,66,4
30,193,1,276,32,102,1,3317,67,5
30,193,1,276,32,102,1,3317,68,4
26,55,1,276,20,738,1,5001,69,2
16,53,1,276,23,128,1,251,70,6
11,20,1,276,43,59,1,320,71,3
32,17,1,276,32,241,1,244,72,3
13,48,1,276,33,287,1,1132,73,7
3,3,1,276,33,272,1,278,74,3
4,2,1,276,32,215,1,208,75,1
26,55,1,276,20,738,1,5001,76,5
4,2,1,276,32,215,1,208,77,4
18,17,1,276,33,207,1,264,78,5
18,17,1,276,33,207,1,264,79,3
18,17,1,276,33,207,1,264,80,6
2,2,1,276,32,302,1,5247,81,7
32,17,1,276,32,241,1,244,82,6
30,193,1,276,32,102,1,3317,83,1
30,193,1,276,32,102,1,3317,84,6
5,2,1,276,10,364,1,5029,85,3
27,4,1,277,22,152,1,61,1,3
24,35,1,277,32,64,1,122,2,6
22,14,1,277,32,256,1,376,3,4
24,35,1,277,32,64,1,122,4,3
16,102,1,277,20,553,1,5031,5,6
24,51,57,277,13,701,4,6029,6,5
13,48,1,277,33,287,1,1143,7,4
6,10,1,277,33,249,1,269,8,4
24,35,1,277,32,64,1,122,9,1
10,5,1,277,22,197,1,270,10,1
8,50,1,277,20,421,2,5030,11,1
8,50,1,277,20,421,2,5030,12,5
24,35,1,277,32,64,1,122,13,2
29,5,9,277,21,261,3,45,14,4
32,56,1,277,23,240,1,54,15,4
20,87,1,277,21,230,3,139,16,5
32,56,1,277,23,240,1,54,17,3
30,108,1,277,30,839,1,5321,18,5
8,50,1,277,20,421,2,5030,19,7
30,108,1,277,30,839,1,5321,20,2
13,48,1,277,33,287,1,1143,21,2
12,1,1,277,24,113,1,216,22,3
24,51,57,277,13,701,4,6029,23,6
13,48,1,277,33,287,1,1143,24,5
27,4,1,277,22,152,1,61,25,4
8,50,1,277,20,421,2,5030,26,3
17,7,1,277,23,221,1,266,27,2
20,87,1,277,21,230,3,139,28,4
6,10,1,277,33,249,1,269,29,5
24,51,57,277,13,701,4,6029,30,7
17,7,1,277,23,221,1,266,31,3
24,51,57,277,13,701,4,6029,32,1
12,1,1,277,24,113,1,216,33,6
32,56,1,277,23,240,1,54,34,6
28,38,1,277,22,88,1,549,35,6
8,50,1,277,20,421,2,5030,36,3
3,3,1,277,33,272,1,200,37,4
30,108,1,277,30,839,1,5321,38,7
3,3,1,277,33,272,1,200,39,3
27,4,1,277,22,152,1,61,40,3
20,87,1,277,21,230,3,139,41,2
20,87,1,277,21,230,3,139,42,7
24,51,57,277,13,701,4,6029,43,1
13,48,1,277,33,287,1,1143,44,3
8,50,1,277,20,421,2,5030,45,5
8,50,1,277,20,421,2,5030,46,4
8,50,1,277,20,421,2,5030,47,2
24,51,57,277,13,701,4,6029,48,5
8,50,1,277,20,421,2,5030,49,1
28,38,1,277,22,88,1,549,50,1
8,50,1,277,20,421,2,5030,51,5
27,4,1,277,22,152,1,61,52,3
16,102,1,277,20,553,1,5031,53,1
8,50,1,277,20,421,2,5030,54,2
22,14,1,277,32,256,1,376,55,2
28,38,1,277,22,88,1,549,56,1
16,102,1,277,20,553,1,5031,57,5
30,108,1,277,30,839,1,5321,58,3
8,50,1,277,20,421,2,5030,59,2
10,5,1,277,22,197,1,270,60,6
8,50,1,277,20,421,2,5030,61,1
6,10,1,277,33,249,1,269,62,3
24,51,57,277,13,701,4,6029,63,6
4,2,1,277,32,215,1,72,64,3
20,87,1,277,21,230,3,139,65,2
6,10,1,277,33,249,1,269,66,6
3,3,1,277,33,272,1,200,67,3
8,50,1,277,20,421,2,5030,68,1
8,50,1,277,20,421,2,5030,69,1
29,5,9,277,21,261,3,45,70,4
8,50,1,277,20,421,2,5030,71,1
4,2,1,277,32,215,1,72,72,6
29,5,9,277,21,261,3,45,73,6
24,51,57,277,13,701,4,6029,74,2
24,51,57,277,13,701,4,6029,75,6
32,56,1,277,23,240,1,54,76,1
12,1,1,277,24,113,1,216,77,6
24,51,57,277,13,701,4,6029,78,7
16,102,1,277,20,553,1,5031,79,1
24,51,57,277,13,701,4,6029,80,5
16,102,1,277,20,553,1,5031,81,7
22,14,1,277,32,256,1,376,82,4
29,5,9,277,21,261,3,45,83,6
10,5,1,277,22,197,1,270,84,5
32,56,1,277,23,240,1,54,85,4
24,51,57,277,13,701,4,6029,86,7
12,1,1,277,24,113,1,216,87,3
17,7,1,277,23,221,1,266,88,4
24,51,57,277,13,701,4,6029,89,3
24,51,57,277,13,701,4,6029,90,3
28,38,1,277,22,88,1,549,91,4
3,3,1,277,33,272,1,200,92,5
22,14,1,277,32,256,1,376,93,4
28,38,1,277,22,88,1,549,94,2
8,50,1,277,20,421,2,5030,95,5
17,7,1,277,23,221,1,266,96,3
4,2,1,277,32,215,1,72,97,7
24,51,57,277,13,701,4,6029,98,7
6,10,1,277,33,249,1,269,99,7
4,2,1,277,32,215,1,72,100,6
12,1,1,277,24,113,1,216,101,1
8,50,1,277,20,421,2,5030,102,5
29,5,9,277,21,261,3,45,103,6
8,50,1,277,20,421,2,5030,104,2
3,3,1,277,33,272,1,200,105,2
30,108,1,277,30,839,1,5321,106,4
24,51,57,277,13,701,4,6029,107,6
8,50,1,277,20,421,2,5030,108,4
24,51,57,277,13,701,4,6029,109,4
27,4,1,277,22,152,1,61,110,5
17,7,1,277,23,221,1,266,111,3
13,48,1,277,33,287,1,1143,112,2
24,51,57,277,13,701,4,6029,113,3
10,5,1,277,22,197,1,270,114,6
24,51,57,277,13,701,4,6029,115,4
4,2,1,277,32,215,1,72,116,5
10,5,1,277,22,197,1,270,117,7
22,14,1,277,32,256,1,376,118,6
24,35,1,277,32,64,1,122,119,1
11,20,1,278,21,53,1,574,1,5
8,50,1,278,30,422,2,5020,2,4
28,43,434,278,12,804,4,6019,3,7
8,50,1,278,30,422,2,5020,4,1
28,43,434,278,12,804,4,6019,5,3
5,30,1,278,42,148,1,205,6,5
4,2,1,278,32,215,1,230,7,1
5,25,1,278,30,362,1,5007,8,7
30,193,1,278,33,103,1,3219,9,1
8,50,1,278,30,422,2,5020,10,3
32,56,1,278,23,240,1,308,11,7
18,17,1,278,21,203,1,127,12,7
5,30,1,278,42,148,1,205,13,5
28,43,434,278,12,804,4,6019,14,3
5,25,1,278,30,362,1,5007,15,6
28,43,434,278,12,804,4,6019,16,7
28,43,434,278,12,804,4,6019,17,3
18,17,1,278,21,203,1,127,18,3
8,50,1,278,30,422,2,5020,19,5
15,106,1,278,43,141,1,135,20,5
11,20,1,278,21,53,1,574,21,1
8,50,1,278,30,422,2,5020,22,7
30,193,1,278,33,103,1,3219,23,7
28,43,434,278,12,804,4,6019,24,7
8,50,1,278,30,422,2,5020,25,3
28,43,434,278,12,804,4,6019,26,4
21,114,1,278,32,47,1,474,27,2
8,50,1,278,30,422,2,5020,28,4
21,114,1,278,32,47,1,474,29,5
28,43,434,278,12,804,4,6019,30,7
8,50,1,278,30,422,2,5020,31,7
3,3,1,278,33,272,1,291,32,5
8,50,1,278,30,422,2,5020,33,4
8,50,1,278,30,422,2,5020,34,1
32,56,1,278,23,240,1,308,35,5
30,193,1,278,33,103,1,3219,36,1
32,56,1,278,23,240,1,308,37,3
11,20,1,278,21,53,1,574,38,4
28,43,434,278,12,804,4,6019,39,1
4,2,1,278,32,215,1,230,40,3
28,43,434,278,12,804,4,6019,41,7
8,50,1,278,30,422,2,5020,42,7
30,193,1,278,33,103,1,3219,43,5
5,30,1,278,42,148,1,205,44,2
28,43,434,278,12,804,4,6019,45,1
8,50,1,278,30,422,2,5020,46,7
28,43,434,278,12,804,4,6019,47,2
18,17,1,278,21,203,1,127,48,3
3,3,1,278,33,272,1,291,49,4
5,25,1,278,30,362,1,5007,50,2
21,114,1,278,32,47,1,474,51,2
28,43,434,278,12,804,4,6019,52,2
28,43,434,278,12,804,4,6019,53,5
4,2,1,278,32,215,1,230,54,5
8,50,1,278,30,422,2,5020,55,3
30,193,1,278,33,103,1,3219,56,3
15,106,1,278,43,141,1,135,57,3
28,43,434,278,12,804,4,6019,58,6
5,30,1,278,42,148,1,205,59,2
8,50,1,278,30,422,2,5020,60,1
28,43,434,278,12,804,4,6019,61,3
4,2,1,278,32,215,1,230,62,5
11,20,1,278,21,53,1,574,63,4
28,43,434,278,12,804,4,6019,64,3
18,17,1,278,21,203,1,127,65,4
5,25,1,278,30,362,1,5007,66,7
8,50,1,278,30,422,2,5020,67,7
28,43,434,278,12,804,4,6019,68,6
28,43,434,278,12,804,4,6019,69,6
4,2,1,278,32,215,1,230,70,2
15,106,1,278,43,141,1,135,71,6
18,17,1,278,21,203,1,127,72,7
5,25,1,278,30,362,1,5007,73,7
21,114,1,278,32,47,1,474,74,6
21,114,1,278,32,47,1,474,75,3
8,50,1,278,30,422,2,5020,76,6
32,56,1,278,23,240,1,308,77,4
3,3,1,278,33,272,1,291,78,5
3,3,1,278,33,272,1,291,79,1
8,50,1,278,30,422,2,5020,80,5
32,56,1,278,23,240,1,308,81,7
5,30,1,278,42,148,1,205,82,6
15,106,1,278,43,141,1,135,83,5
28,43,434,278,12,804,4,6019,84,5
15,106,1,278,43,141,1,135,85,3
8,50,1,278,30,422,2,5020,86,1
8,50,1,278,30,422,2,5020,87,4
3,3,1,278,33,272,1,291,88,3
11,20,1,278,21,53,1,574,89,6
8,50,1,278,30,422,2,5020,90,5
4,3,1,279,21,333,1,5517,1,3
6,10,1,279,42,250,1,401,2,5
7,106,109,279,20,404,3,5121,3,4
7,106,109,279,20,404,3,5121,4,7
16,53,1,279,23,128,1,206,5,4
26,30,1,279,33,192,1,220,6,1
17,6,1,279,22,576,1,5010,7,3
3,3,1,279,23,270,1,134,8,6
7,101,1,279,33,165,1,224,9,6
6,10,1,279,42,250,1,401,10,7
11,17,1,279,30,457,1,5655,11,2
27,4,1,279,22,152,1,141,12,3
17,6,1,279,22,576,1,5010,13,4
32,56,1,279,23,240,1,34,14,6
8,50,1,279,20,421,2,5029,15,3
8,50,1,279,20,421,2,5029,16,2
3,3,1,279,23,270,1,134,17,4
7,106,109,279,20,404,3,5121,18,2
22,14,1,279,33,257,1,190,19,1
3,3,1,279,23,270,1,134,20,4
11,17,1,279,30,457,1,5655,21,4
16,53,1,279,23,128,1,206,22,1
3,3,1,279,23,270,1,134,23,6
7,106,109,279,20,404,3,5121,24,7
26,30,1,279,33,192,1,220,25,5
8,50,1,279,20,421,2,5029,26,6
6,10,1,279,42,250,1,401,27,1
7,106,109,279,20,404,3,5121,28,4
7,106,109,279,20,404,3,5121,29,7
17,7,1,279,31,222,1,131,30,5
7,106,109,279,20,404,3,5121,31,6
7,106,109,279,20,404,3,5121,32,1
8,50,1,279,20,421,2,5029,33,2
25,6,1,279,33,184,1,75,34,2
25,6,1,279,33,184,1,75,35,5
14,67,1,279,20,521,1,5032,36,1
27,4,1,279,22,152,1,141,37,1
6,10,1,279,42,250,1,401,38,3
18,17,1,279,21,203,1,17,39,4
8,50,1,279,20,421,2,5029,40,5
17,6,1,279,22,576,1,5010,41,2
3,3,1,279,23,270,1,134,42,3
7,106,109,279,20,404,3,5121,43,6
8,50,1,279,20,421,2,5029,44,2
8,50,1,279,20,421,2,5029,45,6
8,50,1,279,20,421,2,5029,46,7
8,50,1,279,20,421,2,5029,47,1
8,50,1,279,20,421,2,5029,48,4
11,17,1,279,30,457,1,5655,49,6
14,67,1,279,20,521,1,5032,50,4
7,106,109,279,20,404,3,5121,51,5
16,53,1,279,23,128,1,206,52,1
7,101,1,279,33,165,1,224,53,3
7,101,1,279,33,165,1,224,54,4
7,101,1,279,33,165,1,224,55,3
7,106,109,279,20,404,3,5121,56,5
27,4,1,279,22,152,1,141,57,5
14,67,1,279,20,521,1,5032,58,2
8,50,1,279,20,421,2,5029,59,6
16,53,1,279,23,128,1,206,60,6
17,6,1,279,22,576,1,5010,61,4
7,106,109,279,20,404,3,5121,62,2
8,50,1,279,20,421,2,5029,63,2
25,6,1,279,33,184,1,75,64,4
8,50,1,279,20,421,2,5029,65,2
32,56,1,279,23,240,1,34,66,1
8,50,1,279,20,421,2,5029,67,5
7,106,109,279,20,404,3,5121,68,7
11,17,1,279,30,457,1,5655,69,6
17,7,1,279,31,222,1,131,70,2
26,30,1,279,33,192,1,220,71,7
17,7,1,279,31,222,1,131,72,7
7,106,109,279,20,404,3,5121,73,1
26,30,1,279,33,192,1,220,74,3
8,50,1,279,20,421,2,5029,75,5
11,17,1,279,30,457,1,5655,76,2
6,10,1,279,42,250,1,401,77,7
32,56,1,279,23,240,1,34,78,7
7,106,109,279,20,404,3,5121,79,7
18,17,1,279,21,203,1,17,80,5
16,53,1,279,23,128,1,206,81,7
22,14,1,279,33,257,1,190,82,3
22,14,1,279,33,257,1,190,83,3
14,67,1,279,20,521,1,5032,84,7
6,10,1,279,42,250,1,401,85,5
4,3,1,279,21,333,1,5517,86,2
8,50,1,279,20,421,2,5029,87,7
6,10,1,279,42,250,1,401,88,7
8,50,1,279,20,421,2,5029,89,4
7,101,1,279,33,165,1,224,90,2
27,4,1,279,22,152,1,141,91,6
8,50,1,279,20,421,2,5029,92,3
7,106,109,279,20,404,3,5121,93,3
17,6,1,279,22,576,1,5010,94,7
25,6,1,279,33,184,1,75,95,5
6,10,1,279,42,250,1,401,96,2
22,14,1,279,33,257,1,190,97,6
4,3,1,279,21,333,1,5517,98,7
7,106,109,279,20,404,3,5121,99,2
8,50,1,279,20,421,2,5029,100,1
27,4,1,279,22,152,1,141,101,3
26,30,1,279,33,192,1,220,102,6
17,7,1,279,31,222,1,131,103,1
22,14,1,279,33,257,1,190,104,5
18,17,1,279,21,203,1,17,105,7
7,106,109,279,20,404,3,5121,106,6
7,106,109,279,20,404,3,5121,107,4
14,67,1,279,20,521,1,5032,108,3
4,3,1,279,21,333,1,5517,109,1
4,3,1,279,21,333,1,5517,110,3
18,17,1,279,21,203,1,17,111,2
32,56,1,279,23,240,1,34,112,5
6,10,1,279,42,250,1,401,113,2
18,17,1,279,21,203,1,17,114,1
25,6,1,279,33,184,1,75,115,7
8,50,1,279,20,421,2,5029,116,2
6,10,1,279,42,250,1,401,117,1
32,56,1,279,23,240,1,34,118,3
7,106,109,279,20,404,3,5121,119,4
17,7,1,279,31,222,1,131,120,3
22,14,1,280,32,256,1,378,1,7
18,17,1,280,32,206,1,150,2,4
1,1,1,280,22,119,1,60,3,1
22,14,115,280,12,659,4,6019,4,2
3,3,1,280,32,271,1,294,5,1
28,38,1,280,23,89,1,823,6,7
22,14,115,280,12,659,4,6019,7,3
8,19,1,280,23,80,1,518,8,5
8,50,1,280,30,422,2,5004,9,2
10,12,22,280,22,454,4,6016,10,6
1,1,1,280,22,119,1,60,11,7
3,3,1,280,32,271,1,294,12,1
22,14,1,280,32,256,1,378,13,1
22,14,115,280,12,659,4,6019,14,1
31,50,1,280,23,71,1,352,15,5
22,14,115,280,12,659,4,6019,16,7
22,14,115,280,12,659,4,6019,17,5
32,56,1,280,22,239,1,248,18,5
8,19,1,280,23,80,1,518,19,3
31,50,1,280,23,71,1,352,20,5
10,12,22,280,22,454,4,6016,21,3
22,14,115,280,12,659,4,6019,22,2
